participant_id,session_id,participant_type,team_name,team_code,sport,birth_year,age_2026,gender,location,coach_interviewed,question_key,response_text,conformity_risk_note,code_1
T4_A03,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q9_Kids,"if they don't, it does not matter",Possible conformity effect — repeated phrasing across group; group interview anchor bias,social_comfort_broad
T4_A03,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q10_Kids,"with family, yes, not with strangers and platforms",,app_preference
T4_A03,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q11_Kids,not in my life,,cost_access_barrier; inclusion_retention
T4_A03,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q12_Kids,Yeah,,positive_acceptance
T4_A03,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q13_Kids,"Yes, I think it would, maybe the app lags and scams",,scam_risk
T4_A03,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T4_A04,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q_Warmup,3 to 4 times a week.,,other_contextual
T4_A04,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q1_Kids,Great system yeah,,positive_acceptance
T4_A04,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q2_Kids,Yes motivation,,motivation_reward
T4_A04,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q3_Kids,"Comfortable giving away and getting, coz some don't have money for new, I would be willing",,cost_access_barrier
T4_A04,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q4_Kids,"boots and gloves, and give away all",,reuse_sustainability; logistics_exchange
T4_A04,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q5_Kids,"boots and gloves, and give away all",,reuse_sustainability; logistics_exchange
T4_A04,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q6_Kids,Face to face will be better,,face_to_face_preference
T4_A04,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q7_Kids,i would not care,Possible conformity effect — repeated phrasing across group; group interview anchor bias,social_comfort_broad
T4_A04,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q8_Kids,i would not care,Possible conformity effect — repeated phrasing across group; group interview anchor bias,social_comfort_broad
T4_A04,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q9_Kids,It does not matter,Possible conformity effect — repeated phrasing across group; group interview anchor bias,social_comfort_broad
T4_A04,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q10_Kids,no,,negative_or_skeptical
T4_A04,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q11_Kids,not in my life,,cost_access_barrier; inclusion_retention
T4_A04,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q12_Kids,Yes,,positive_acceptance
T4_A04,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q13_Kids,Scams and lags,,scam_risk
T4_A04,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T4_A05,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q_Warmup,I go to the gym like twice a week.,,other_contextual
T4_A05,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q1_Kids,"I would say the same, great system.",,positive_acceptance
T4_A05,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q2_Kids,"It kind of motivates me. If you give me some things for coins, it makes me do more",,motivation_reward
T4_A05,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q3_Kids,"sharing is caring, I would like to give my stuffs",,social_comfort_team; reuse_sustainability
T4_A05,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q4_Kids,"boots, gloves, and shin pads, and give away anything, because some people need it",,reuse_sustainability; logistics_exchange
T4_A05,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q5_Kids,"boots, gloves, and shin pads, and give away anything, because some people need it",,reuse_sustainability; logistics_exchange
T4_A05,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q6_Kids,"I mean, in training is best",,app_preference; face_to_face_preference
T4_A05,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q7_Kids,i would not care,Possible conformity effect — repeated phrasing across group; group interview anchor bias,social_comfort_broad
T4_A05,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q8_Kids,i feel comfortable with my team,,social_comfort_team; positive_acceptance
T4_A05,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q9_Kids,It does not matter,Possible conformity effect — repeated phrasing across group; group interview anchor bias,social_comfort_broad
T4_A05,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q10_Kids,"I give away to people I know, like friends, like shoes in smaller sizes of mine",,social_comfort_team; reuse_sustainability; logistics_exchange
T4_A05,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q11_Kids,"Yes, I used to know them, one of my friends",,social_comfort_team
T4_A05,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q12_Kids,it will make them more part of the team,,cost_access_barrier; inclusion_retention
T4_A05,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q13_Kids,Scams,,scam_risk
T4_A05,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T4_A06,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q_Warmup,I play football 3 to 4 times a week,,other_contextual
T4_A06,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q1_Kids,"It is good, you get equipment just by answering the questions.",,logistics_exchange
T4_A06,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q2_Kids,"I don't know if it's good for me, but for kids who cannot afford more can get use of this",,cost_access_barrier; negative_or_skeptical
T4_A06,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q3_Kids,"Yes, of course",,positive_acceptance
T4_A06,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q4_Kids,"shinpad, jerseys, and give away anything",,reuse_sustainability
T4_A06,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q5_Kids,"shinpad, jerseys, and give away anything",,reuse_sustainability
T4_A06,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q6_Kids,"for me, it's anywhere",,app_preference; face_to_face_preference
T4_A06,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q7_Kids,i would not care,Possible conformity effect — repeated phrasing across group; group interview anchor bias,social_comfort_broad
T4_A06,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q8_Kids,anyone,Possible conformity effect — repeated phrasing across group; group interview anchor bias,social_comfort_broad
T4_A06,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q9_Kids,"I'm just happy to contribute to the system, that's it",,fairness_reciprocity
T4_A06,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q10_Kids,Sometimes I buy and give away,,reuse_sustainability
T4_A06,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q11_Kids,no,,negative_or_skeptical
T4_A06,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q12_Kids,to some extent,,cost_access_barrier; inclusion_retention
T4_A06,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q13_Kids,It's gonna work possibly as it is,,app_preference; positive_acceptance
T4_A06,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T4_A07,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q_Warmup,3 to 4 times a week,,other_contextual
T4_A07,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q1_Kids,"It is good, especially for people who don't have a lot of money; they can just answer the question and get items.",,cost_access_barrier; logistics_exchange
T4_A07,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q2_Kids,I also think it's pretty good for people who do not have a lot of money. I might use it if I don't have a lot of money,,cost_access_barrier
T4_A07,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q3_Kids,Of course,,positive_acceptance
T4_A07,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q4_Kids,jackets,,logistics_exchange
T4_A07,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q5_Kids,jackets,,hygiene_quality_concern; logistics_exchange
T4_A07,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q6_Kids,Anywhere,,app_preference; face_to_face_preference
T4_A07,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q7_Kids,i would not care,Possible conformity effect — repeated phrasing across group; group interview anchor bias,social_comfort_broad
T4_A07,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q8_Kids,anyone,Possible conformity effect — repeated phrasing across group; group interview anchor bias,social_comfort_broad
T4_A07,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q9_Kids,It does not matter,Possible conformity effect — repeated phrasing across group; group interview anchor bias,social_comfort_broad
T4_A07,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q10_Kids,sometimes I buy and give away,,reuse_sustainability
T4_A07,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q11_Kids,I heard but not seen,,cost_access_barrier; inclusion_retention
T4_A07,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q12_Kids,"yes, ofcourse",,cost_access_barrier; inclusion_retention
T4_A07,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q13_Kids,It would go well in our team,,app_preference; positive_acceptance
T4_A07,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T5_A01,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q_Warmup,3 times,,other_contextual
T5_A01,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q1_Kids,"That's a great idea, I like it",,positive_acceptance
T5_A01,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q2_Kids,It feels like a reward,,motivation_reward
T5_A01,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q3_Kids,Yeah I would probably yes,,social_comfort_team; reuse_sustainability
T5_A01,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q4_Kids,"Shoes and shinpad, maybe shorts",,logistics_exchange
T5_A01,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q5_Kids,Shoes maybe,,logistics_exchange
T5_A01,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q6_Kids,Probably the app,Possible conformity effect — all 7 respondents gave near-identical answer; group interview anchor bias,app_preference; face_to_face_preference
T5_A01,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q7_Kids,"Yeah it feels different, it is like getting a reward",Possible conformity effect — reward framing repeated across all respondents; group interview anchor bias,motivation_reward
T5_A01,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q8_Kids,I would be comfortable with other teams too,,social_comfort_team; social_comfort_broad; positive_acceptance
T5_A01,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q9_Kids,It does not really matter for me,,fairness_reciprocity; community_support
T5_A01,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q10_Kids,"You can go to blanket, and giveaway, i did not received",,reuse_sustainability
T5_A01,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q11_Kids,"I have not met anyone, but i think it is hard to start into sports if you dont have equipments because of money",,cost_access_barrier; social_comfort_broad; logistics_exchange; negative_or_skeptical
T5_A01,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q12_Kids,Yeah probably help them stay and get stuff,,inclusion_retention; community_support
T5_A01,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q13_Kids,I think it would work,,positive_acceptance
T5_A01,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T5_A02,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q_Warmup,4 times,,other_contextual
T5_A02,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q1_Kids,"I think its a great idea, for people who do not have much money, use this company to get things for themselves",,cost_access_barrier; positive_acceptance
T5_A02,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q2_Kids,Its feels like a reward,,motivation_reward
T5_A02,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q3_Kids,Yes I would,,social_comfort_team; reuse_sustainability
T5_A02,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q4_Kids,Goalie gloves,,motivation_reward; logistics_exchange
T5_A02,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q5_Kids,Yes shoes,,logistics_exchange
T5_A02,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q6_Kids,Probably the app,Possible conformity effect — all 7 respondents gave near-identical answer; group interview anchor bias,app_preference; face_to_face_preference
T5_A02,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q7_Kids,"Yeah, it will feel like getting a reward rather than simply getting it for money or something",Possible conformity effect — reward framing repeated across all respondents; group interview anchor bias,motivation_reward; cost_access_barrier
T5_A02,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q8_Kids,Other teams too,,social_comfort_broad
T5_A02,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q9_Kids,It does not matter,,social_comfort_broad
T5_A02,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q10_Kids,I have given away my older shinpads to my sister,,reuse_sustainability
T5_A02,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q11_Kids,No I did not,,cost_access_barrier; inclusion_retention
T5_A02,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q12_Kids,It would help,,community_support
T5_A02,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q13_Kids,Yes I also think it would work,,positive_acceptance
T5_A02,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T5_A03,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q_Warmup,5 times,,other_contextual
T5_A03,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q1_Kids,Nice idea,,positive_acceptance
T5_A03,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q2_Kids,It feels like a reward and also motivation,,motivation_reward
T5_A03,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q3_Kids,I would be comfortable,,positive_acceptance
T5_A03,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q4_Kids,Shoes and jerseys,,logistics_exchange
T5_A03,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q5_Kids,Jerseys and shoes,,logistics_exchange
T5_A03,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q6_Kids,Probably the app,Possible conformity effect — all 7 respondents gave near-identical answer; group interview anchor bias,app_preference; face_to_face_preference
T5_A03,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q7_Kids,Like a reward,Possible conformity effect — reward framing repeated across all respondents; group interview anchor bias,motivation_reward
T5_A03,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q8_Kids,Other teams also,,social_comfort_broad
T5_A03,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q9_Kids,I would feel scammed,,scam_risk
T5_A03,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q10_Kids,I gave shoes,,logistics_exchange
T5_A03,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q11_Kids,I have not met anyone but I have seen in social media and internet,,social_comfort_broad
T5_A03,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q12_Kids,Absolutely it would help,,community_support
T5_A03,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q13_Kids,It would work,,positive_acceptance
T5_A03,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T5_A04,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q_Warmup,4 times,,other_contextual
T5_A04,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q1_Kids,Very good,,positive_acceptance
T5_A04,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q2_Kids,Good motivation,,motivation_reward
T5_A04,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q3_Kids,Yes,,positive_acceptance
T5_A04,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q4_Kids,Shoes,,logistics_exchange
T5_A04,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q5_Kids,Shoes,,logistics_exchange
T5_A04,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q6_Kids,Probably the app,Possible conformity effect — all 7 respondents gave near-identical answer; group interview anchor bias,app_preference; face_to_face_preference
T5_A04,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q7_Kids,Like a reward,Possible conformity effect — reward framing repeated across all respondents; group interview anchor bias,motivation_reward
T5_A04,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q8_Kids,Other teams,,social_comfort_broad
T5_A04,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q9_Kids,Scammed,,scam_risk
T5_A04,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q10_Kids,Backpack to my cousin,,logistics_exchange
T5_A04,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q11_Kids,I have not met anyone,,social_comfort_broad
T5_A04,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q12_Kids,It helps,,community_support
T5_A04,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q13_Kids,Yea it will,,app_preference; positive_acceptance
T5_A04,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T5_A05,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q_Warmup,4 times,,other_contextual
T5_A05,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q1_Kids,Very good idea,,positive_acceptance
T5_A05,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q2_Kids,"It's a great system for me personally, its a reward",,motivation_reward
T5_A05,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q3_Kids,Yeah no problem,,social_comfort_team; reuse_sustainability
T5_A05,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q4_Kids,Shoes,,logistics_exchange
T5_A05,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q5_Kids,Shoes,,logistics_exchange
T5_A05,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q6_Kids,Probably the app,Possible conformity effect — all 7 respondents gave near-identical answer; group interview anchor bias,app_preference; face_to_face_preference
T5_A05,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q7_Kids,Yeah it is bit different like a reward,Possible conformity effect — reward framing repeated across all respondents; group interview anchor bias,motivation_reward
T5_A05,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q8_Kids,"I would be comfortable with both my team and other teammates, but maybe more with my team",,social_comfort_team; social_comfort_broad; positive_acceptance
T5_A05,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q9_Kids,I would not feel very good I guess,,positive_acceptance
T5_A05,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q10_Kids,Shoes,,logistics_exchange
T5_A05,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q11_Kids,I have not met anyone,,social_comfort_broad
T5_A05,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q12_Kids,Yes,,positive_acceptance
T5_A05,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q13_Kids,Yeah It could be good I think,,app_preference; positive_acceptance
T5_A05,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T5_A06,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q_Warmup,4 times,,other_contextual
T5_A06,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q1_Kids,Really good,,positive_acceptance
T5_A06,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q2_Kids,Reward,,motivation_reward
T5_A06,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q3_Kids,Sure,,positive_acceptance
T5_A06,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q4_Kids,Backpacks,,logistics_exchange
T5_A06,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q5_Kids,Shoes,,logistics_exchange
T5_A06,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q6_Kids,Probably the app,Possible conformity effect — all 7 respondents gave near-identical answer; group interview anchor bias,app_preference; face_to_face_preference
T5_A06,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q7_Kids,Like a reward,Possible conformity effect — reward framing repeated across all respondents; group interview anchor bias,motivation_reward
T5_A06,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q8_Kids,Same team is preferred,,social_comfort_team
T5_A06,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q9_Kids,I would not feel good though,,fairness_reciprocity; community_support
T5_A06,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q10_Kids,Shoes,,logistics_exchange
T5_A06,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q11_Kids,Not anyone,,social_comfort_broad
T5_A06,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q12_Kids,Yeah,,positive_acceptance
T5_A06,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q13_Kids,Yes,,positive_acceptance
T5_A06,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T5_A07,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q_Warmup,4 times,,other_contextual
T5_A07,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q1_Kids,It's a smart idea,,positive_acceptance
T5_A07,T5,athlete,Uppsala IF U15,UIF-U15,Football,2010,15,Male,"Uppsala, Sweden",yes,Q2_Kids,Good reward,,motivation_reward
